TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
43198260705347497115127803233644334100575389787613189883760143524250099310392,1753970604798,1753970628094,1753970658515,1753970628137,1753970658515,,,53716
49853012618962338229557230157597755238372918863121534794983238048862980375396,1753970604830,1753970638446,1753970663870,1753970638516,1753970663870,,,59039
70318005085274264204909679960742723748711711363507809008743741257880158903535,1753970615368,1753970659040,1753970668141,1753970659567,1753970668141,,,52772
49661089163480873791258976965396584480487679503782711942649824225240665413550,1753970569346,1753970578408,1753970578462,,,,,9115
4483843136526542264651362917140392626061509932989456889759376294341363186832,1753970609960,1753970643480,1753970643538,,,,,33577
9209995350694359095170740990620638732633186618764563272203124048433745954729,1753970564252,1753970568068,1753970573448,1753970568151,1753970573448,,,9196
76314789267935304597040101381854882915629901724705091303766846380217485624453,1753970579786,1753970593067,1753970593105,,,,,13318
80620516494872282088847305444398676350057220829925226694346081865414938003298,1753970579763,1753970593417,1753970593482,,,,,13719
33312541955443066915516068281270728347067201231935098418921816044368726519066,1753970590180,1753970613095,1753970613129,,,,,22948
62775306630026012291770735072314189377318925216708389925018738738260313434721,1753970604820,1753970633747,1753970663132,1753970633896,1753970663132,,,58312
32012100242384696624118018613341850508698521342735933382563971520544625351618,1753970609958,1753970638467,1753970663132,1753970638525,1753970663132,,,53174
34023489082741930029887972273508959191873763828541309824513502000917329269197,1753970615279,1753970658448,1753970658514,,,,,43234
49864609555621953757479351537205618870625497599841635118526065088667844978037,1753970574689,1753970588409,1753970588453,,,,,13763
71539274935643524971964945889178308939273726248523447599057667074993630888972,1753970584920,1753970608103,1753970633507,1753970608143,1753970633507,,,48586
6664392366463276401259318694460221508263619617044353489117086126901725623574,1753970585084,1753970613438,1753970638144,1753970613518,1753970638144,,,53059
63591337276412515457204072130081888986849494413880531681888402743048400312536,1753970590255,1753970623439,1753970653143,1753970623494,1753970653143,,,62888
113339656728723702100324800638649599527050936336781473940302643865802145179708,1753970609902,1753970638467,1753970668863,1753970638525,1753970668863,,,58961
24070030982435010254206853730337155426954691789442565631733493795964901474749,1753970579812,1753970593067,1753970618493,1753970593105,1753970618493,,,38681
91271886265274394174888585066725294308935065105899283680155606573834721022254,1753970590195,1753970613095,1753970644825,1753970613129,1753970644825,,,54629
87454984929806236070582297376716881870080552730103658798317569290226624466600,1753970604854,1753970633442,1753970658126,1753970633507,1753970658126,,,53272
27939179619169282237477401074341763304896820875900906217367552112529219785773,1753970604799,1753970633441,1753970663494,1753970633519,1753970663494,,,58695
45840780696412237204994242739755964857811455983024665287049486073662598358246,1753970609892,1753970638467,1753970638525,,,,,28633
96334617154484272441132307524164076639850916245282191718993223324946026397917,1753970569419,1753970578393,1753970588099,1753970578450,1753970588099,,,18679
14646970289346385757931576877297979616720007905899173963757024793181732459665,1753970590241,1753970623433,1753970653143,1753970623500,1753970653143,,,62901
2078287779325780290340534008464128433702813899334509182539313763424797288232,1753970604810,1753970628094,1753970658515,1753970628137,1753970658515,,,53704
12726915735262066198114078354684238338211090577513022213124668070006273726128,1753970564292,1753970573381,1753970573431,,,,,9138
43071413068479821589248145262047495710672067324605215057929917414379321740921,1753970574687,1753970588060,1753970614411,1753970588099,1753970614411,,,39723
43476954722578861815281862110851835748463411583096557413316345542357992815786,1753970609969,1753970644110,1753970668141,1753970644825,1753970668141,,,58172
86025530204999418761697988923043056357334968913418283702439043474175115701979,1753970564211,1753970568441,1753970573431,1753970568639,1753970573431,,,9219
93677625275416342739200531421493421707815854542847942715192275232944197030218,1753970564298,1753970573381,1753970578098,1753970573431,1753970578098,,,13799
21508022674520928653309745889140064458614669913710314538373812470783171846940,1753970569525,1753970578408,1753970578462,,,,,8936
41802701499499952733442607650591366910129369357123199934694391063902678777649,1753970574621,1753970583061,1753970599769,1753970583109,1753970599769,,,25148
110410696699797742717053999025647275845663416487598069814835555831622162342253,1753970569581,1753970584042,1753970608517,1753970584368,1753970608517,,,38935
62421593809322600685831588943876488487811093328523365033024896706423318406080,1753970579747,1753970593067,1753970593105,,,,,13357
18019919306752391689783525732905116996943857701134122050282650040590869684266,1753970609905,1753970638467,1753970673528,1753970638525,1753970673528,,,63623
81647645637614415955037924656569358225168657688011759547538349387263052435359,1753970564228,1753970568917,1753970573431,1753970569121,1753970573431,,,9202
82652561609688849669359162505648785072716247357429051190530766442196765345824,1753970574695,1753970588401,1753970613507,1753970588473,1753970613507,,,38811
17679693125699091701596205562094431347147909001915737839262892500967742885936,1753970584954,1753970608848,1753970638516,1753970608982,1753970638516,,,53562
73486202033282335463183218569933757018951160458697874414610171131327857792391,1753970585120,1753970613095,1753970638525,1753970613129,1753970638525,,,53405
58000193766113947401154523665449713589242917218673871744370774252515798737442,1753970585137,1753970613441,1753970653523,1753970613507,1753970653523,,,68386
56776980321231883751598021581152508980997433756486188891683424457431497943390,1753970604783,1753970628468,1753970668511,1753970628523,1753970668511,,,63728
96327823936168328488434986403422425965147845801635851509305463917956112277622,1753970604727,1753970628444,1753970663870,1753970628541,1753970663870,,,59143
6250601307236796187995010236787684853702221047456736463497278406639527103267,1753970609972,1753970644110,1753970668141,1753970644825,1753970668141,,,58169
13489992294653863623435061680516965501610931542754247943013324450992372280997,1753970569470,1753970578408,1753970578462,,,,,8992
34690876707712247990421503556664955959803119353993279461441760137468512279501,1753970569494,1753970578708,1753970593105,1753970578845,1753970593105,,,23610
42417322862140774056416459380315403149951634279106120557200973956151772890709,1753970579792,1753970598452,1753970629292,1753970598639,1753970629292,,,49499
55521151912029417060358093764095057643344613257404182339015541146779912413445,1753970604772,1753970629055,1753970658126,1753970629292,1753970658126,,,53353
61758926242269059969933383507050406652020116843146718624799342391776250789781,1753970609961,1753970638847,1753970638974,,,,,29012
23730475279668844091596618663460090976961170941385586229988317230694025890270,1753970615195,1753970653756,1753970668141,1753970653861,1753970668141,,,52946
45707091315232245051552175688697003661614147557109112264647341451241469143431,1753970615244,1753970653756,1753970673475,1753970653861,1753970673475,,,58231
60637667403989049434379667073852046848074172475260493572542243579132973513293,1753970569487,1753970578051,1753970588847,1753970578098,1753970588847,,,19360
6292394287290900157462238362134030834708286125701056535391981433644734966404,1753970569486,1753970578708,1753970593487,1753970578845,1753970593487,,,24000
101354148550592261985618294736955751231738382144516807990618115717058922082652,1753970574643,1753970583402,1753970608982,1753970583512,1753970608982,,,34339
65689505656548537414422391131973140290288990846659144276892074442643386253124,1753970579795,1753970598452,1753970629292,1753970598639,1753970629292,,,49497
94807404595906329391234056203503314323408253528533362830077938940020362822050,1753970585005,1753970608848,1753970633141,1753970608982,1753970633141,,,48135
15632955598938547221243275207484499906307497067223877101541640197715465324783,1753970590217,1753970618740,1753970663512,1753970618883,1753970663512,,,73294
32046317961970843236595999633738127609527355229537202244601320636887546540939,1753970604733,1753970628444,1753970628541,,,,,23807
103847909250924214499817731371441708212432964948008726839668810764670553812812,1753970604736,1753970628444,1753970663870,1753970628541,1753970663870,,,59133
82240687889436906316843452070805359422191721914238260313230041516644658565275,1753970579832,1753970598436,1753970598586,,,,,18753
99713254053482822377661297980056799243976463847267620211397003301983884808557,1753970609886,1753970633747,1753970668511,1753970633896,1753970668511,,,58625
102189869131888884159024790188960259701790796035787985766629780426548377776877,1753970609953,1753970638847,1753970668528,1753970638974,1753970668528,,,58575
23855976088300313768723342388840632088606302505101608279200274430699763425644,1753970615082,1753970643108,1753970673528,1753970643152,1753970673528,,,58446
56710307300929979397340394821196735251209582819664329349334716523531164338490,1753970569354,1753970578051,1753970588453,1753970578098,1753970588453,,,19099
28074899896944785058993662794585730984304479115819290708549874543691013619333,1753970585066,1753970613438,1753970613518,,,,,28452
7112115880236304470548829807527989154081497773382902079733331272591531303518,1753970590241,1753970618094,1753970653861,1753970618131,1753970653861,,,63619
111189974947087453336274111250135233497632051492565677703602799452893125566681,1753970564219,1753970568417,1753970568635,,,,,4415
52794143801285798422784235451548644536755447109700748928111119450279940376443,1753970590224,1753970618094,1753970653519,1753970618131,1753970653519,,,63294
94261764688872587477063939643486667318133767871116130562754132721194356826679,1753970569373,1753970578408,1753970593487,1753970578462,1753970593487,,,24113
44148589257824547319765631424910847090120127618729395939512009484711430424516,1753970574649,1753970583418,1753970608517,1753970583486,1753970608517,,,33867
48660911028517961839392065585046728120923248748069915644253865834947139688092,1753970579833,1753970608848,1753970633141,1753970608982,1753970633141,,,53308
64518430052920559959145493603685667991289942441503561112483188478625597598244,1753970590214,1753970618094,1753970653519,1753970618131,1753970653519,,,63304
88663691297994959361017527699914623620331916795172193591220172521126425286222,1753970609884,1753970633747,1753970663494,1753970633896,1753970663494,,,53610
81966847796517150596772618687457157975958009537376285698559478741526280256968,1753970569438,1753970578408,1753970593854,1753970578462,1753970593854,,,24415
52399698476803510701820923392862480440140711695213566183643959851162418936634,1753970590196,1753970618435,1753970618513,,,,,28316
70125750692939529070080210720297779245601597391955806426835184668113611509989,1753970604741,1753970628468,1753970663870,1753970628523,1753970663870,,,59129
90149569880959937025460543781242201292518357330734015077275154609195477734534,1753970574637,1753970583061,1753970599769,1753970583109,1753970599769,,,25132
39421861015830022780725167838511954343501575429755607541968899679050731214243,1753970574709,1753970588060,1753970613507,1753970588099,1753970613507,,,38797
37002210603718294653235442937472771270109263942109537204370362998894201641147,1753970574674,1753970588409,1753970614411,1753970588453,1753970614411,,,39736
63735229172287485650887497428026406855871506761680333222218806195050936824917,1753970579793,1753970598452,1753970623494,1753970598639,1753970623494,,,43701
93857961696812581930798821211989767875598655395594158653960894532030390071309,1753970579825,1753970608450,1753970608517,,,,,28692
1369678043051358297438699789099887214190320288113953009938828763051294534554,1753970590213,1753970618094,1753970653861,1753970618131,1753970653861,,,63647
111645833983222504365778054931130296072981311371219405333437253272368701509135,1753970604816,1753970628094,1753970668511,1753970628137,1753970668511,,,63695
36681534869419653298679048767551134946612752866370707716227341115537915758393,1753970615281,1753970653756,1753970673475,1753970653861,1753970673475,,,58194
73299867976582366701982602125932748748030962752858626453232343023597329628585,1753970564262,1753970568068,1753970573448,1753970568151,1753970573448,,,9186
34121006696898389961147144916747234551937875251490300590566443996762454393117,1753970569530,1753970578708,1753970593487,1753970578845,1753970593487,,,23957
89992145448547507171400936636085003468882378062127043957708012734651044594895,1753970584972,1753970608103,1753970608143,,,,,23171
55607417003130520290908878994979103072946758494871143225521265884818460102310,1753970584976,1753970608103,1753970633507,1753970608143,1753970633507,,,48531
53762373882826979825780346462620716098152489983457302977979996695588357664428,1753970604783,1753970629055,1753970629292,,,,,24508
41241277827195733333757486084445319175849418842485094457889749834035614860447,1753970609919,1753970638847,1753970673528,1753970638974,1753970673528,,,63608
19358154186993428967112504243995425984752756603267793858179208783769381796402,1753970615433,1753970659040,1753970678452,1753970659567,1753970678452,,,63018
72662859031493188717415995049638216575035235737897816990579762025317249564120,1753970609903,1753970638847,1753970663132,1753970638974,1753970663132,,,53229
35035167065025939518229350530909885284580243903105126195236569584579469238715,1753970564201,1753970568417,1753970573448,1753970568635,1753970573448,,,9247
107186728894737399391595996015181730468058924423176796401248771395738269521307,1753970564288,1753970573396,1753970584368,1753970573448,1753970584368,,,20080
11012648475702008831504464551525662131896469946391309713794639799086338331115,1753970569510,1753970578708,1753970593487,1753970578845,1753970593487,,,23977
8485362313437598476125311099261158761923679051698591881936184476927838468236,1753970574627,1753970583061,1753970598639,1753970583109,1753970598639,,,24012
42784156258677207976110643713922211625768768316979282253127143479808831791748,1753970569570,1753970583402,1753970583512,,,,,13941
68518256943419168619849884891851900107306323106081677858196807629445106625292,1753970590235,1753970623748,1753970623878,,,,,33643
111531373301617784924818030126589806148515857022161680341744999380455979572727,1753970564221,1753970568917,1753970573082,1753970569121,1753970573082,,,8860
96085515322559795149508705991731525709145698644027087479058423886564094931120,1753970569334,1753970578708,1753970588099,1753970578845,1753970588099,,,18764
96779142776951110406705930539076742213099990354659512786080096360638938927343,1753970579802,1753970593067,1753970593105,,,,,13302
69027817576413918117109109518336791082660035829187560437298569622852855838749,1753970579741,1753970593402,1753970623494,1753970593487,1753970623494,,,43753
97673654083940193837858063313137459246558755590051826343335276513057911120536,1753970590254,1753970628444,1753970658126,1753970628541,1753970658126,,,67872
23487881260563853915402605495581531635681123713321151697775620537090353267013,1753970609934,1753970638467,1753970668863,1753970638525,1753970668863,,,58928
23526686632039376873633793816154384174464429098125732667479954550637627311555,1753970615308,1753970653756,1753970678452,1753970653861,1753970678452,,,63143
82880107004738795890346533544478486821087181870811690795198914770239332023302,1753970579802,1753970598452,1753970598639,,,,,18836
66637189635343964208169812159709606377287935513262825246453576179821484206489,1753970585108,1753970613441,1753970644825,1753970613507,1753970644825,,,59716
1639229167160442480617505112662316710678128401708080426277247403067842298973,1753970584989,1753970613438,1753970638144,1753970613518,1753970638144,,,53154
50315436775270593624111345909794512101673371038378479719568457355440334886877,1753970604808,1753970628468,1753970658126,1753970628523,1753970658126,,,53318
104512631782892505111807698564635681994594323813424133131196077649209529575465,1753970615031,1753970643108,1753970673528,1753970643152,1753970673528,,,58497
16772892413026280432920426059309374452321369167001042014191056043028590326470,1753970615404,1753970653101,1753970668863,1753970653143,1753970668863,,,53458
25223266510880565713684688191787511425259562597334911322594678211752322366015,1753970615497,1753970653101,1753970668863,1753970653143,1753970668863,,,53365
31787356424484106009471610557066710626450561337075821183769287392138374010332,1753970564285,1753970568441,1753970573431,1753970568639,1753970573431,,,9145
100144693615199473194419153572569975946352953198519939171980180985638362044008,1753970564209,1753970568917,1753970573082,1753970569121,1753970573082,,,8873
105285787451059026770157422595775839869973594941812406062440513350628351185670,1753970579788,1753970593717,1753970618131,1753970593854,1753970618131,,,38343
20116486197182793955121729079867343475582171095174509688217250969624000719200,1753970584937,1753970608848,1753970638516,1753970608982,1753970638516,,,53578
22759704543472164057958140976451700523527922206081956407344616885870541764047,1753970569539,1753970578708,1753970578845,,,,,9305
18452396865206854728727051487212340013689657981008755321612840940080234013717,1753970579749,1753970593067,1753970623500,1753970593105,1753970623500,,,43751
100768556564477413081941571701232774964274368420375302299748789663680407541688,1753970579794,1753970593067,1753970618493,1753970593105,1753970618493,,,38699
10567232128784847264554621128296111175616906759568551315854311380683217402646,1753970574710,1753970593402,1753970623878,1753970593487,1753970623878,,,49168
81058267412196699411119923930057635168631068883859467047584724413921673833432,1753970584880,1753970608456,1753970638516,1753970608504,1753970638516,,,53636
19741301425981121739434712701976639869931072512870111272436057470450802584926,1753970615065,1753970643459,1753970668863,1753970643502,1753970668863,,,53798
1655457340343806001739519116601180173088791088019228296395808038454068624959,1753970615359,1753970659040,1753970659567,,,,,44208
70591508311785533316185091145489817853381216713031700854218569046684831481994,1753970564264,1753970568068,1753970573448,1753970568151,1753970573448,,,9184
4521304731129562353858209240400031963637981874334359444758186684138430395031,1753970574644,1753970583402,1753970608982,1753970583512,1753970608982,,,34338
57179646926721738809430686451426658073753096414421148387924636256976895128065,1753970574630,1753970584042,1753970608517,1753970584368,1753970608517,,,33886
66178266321359716327208613227912043187007670986148870115601772621993851119643,1753970604799,1753970629055,1753970658126,1753970629292,1753970658126,,,53326
41136033447719473203846893500372409823782020268210230562226892360619352635022,1753970604809,1753970629055,1753970658126,1753970629292,1753970658126,,,53317
21064365175136946836927714250999348768731416449482459023975303728885919269923,1753970609880,1753970633097,1753970663494,1753970633141,1753970663494,,,53614
4154641154574750852610398383329177413844830507889988059844015179234580599422,1753970564289,1753970573038,1753970583512,1753970573082,1753970583512,,,19222
45452281841585801023471549177583945571806551956601023070708361507255641314414,1753970569493,1753970578408,1753970593854,1753970578462,1753970593854,,,24360
10037861572572241958147824377319893660069943787758571941930058338919971318348,1753970569483,1753970578708,1753970593487,1753970578845,1753970593487,,,24003
104303009285480623703970699802309215491318141508662414441441724355350487350162,1753970574636,1753970584042,1753970584368,,,,,9732
29737883606144399280203974923710119050764731568176600694760140378429817791527,1753970579773,1753970598452,1753970623135,1753970598639,1753970623135,,,43361
21440442441055150588461813980534972948918065973842893209858816778310412404607,1753970585094,1753970613441,1753970653523,1753970613507,1753970653523,,,68429
65755148949699391413695614870312101285413099446768245999218609141613981157648,1753970604770,1753970628468,1753970658126,1753970628523,1753970658126,,,53355
108397021862528270196836552949904231462379465882085495143450232845007376876166,1753970615256,1753970653756,1753970668141,1753970653861,1753970668141,,,52885
57920533110422094435140693824366868450053361965949819596197883151788820730824,1753970569459,1753970578393,1753970588453,1753970578450,1753970588453,,,18993
20829551379751481321277660555331709058871524456322249175484921053733609042831,1753970585089,1753970613441,1753970638144,1753970613507,1753970638144,,,53054
65760094301171520841086951500162501988912169027002341086682477991138674120081,1753970590174,1753970618444,1753970643152,1753970618493,1753970643152,,,52977
42081309199770120274664602875415379689081043831249803699392528810126087137693,1753970590210,1753970618740,1753970663512,1753970618883,1753970663512,,,73302
110487138870113383502775548196071557634959374278746679394226421499441359031789,1753970604726,1753970629055,1753970658126,1753970629292,1753970658126,,,53399
100040014219717050887489238030600687698511881306449336598390930220162857827008,1753970615335,1753970653101,1753970668528,1753970653143,1753970668528,,,53193
59713301921913160470039914248646838088172476058921519895526594106403562002611,1753970615129,1753970653464,1753970653519,,,,,38389
7323656177818282495897835468206077053985080907631183392140491102295196510981,1753970564220,1753970568417,1753970573082,1753970568635,1753970573082,,,8862
104780995340481066432601822196376212661170921826586561168041539256444651734073,1753970569408,1753970578393,1753970588847,1753970578450,1753970588847,,,19438
2862359036356598605906872882388934428613467576739304090527448016480593946011,1753970579751,1753970593417,1753970623500,1753970593482,1753970623500,,,43749
26793506187371836050800786147561332695283284280284928995652783963680510354224,1753970579786,1753970598452,1753970623135,1753970598639,1753970623135,,,43348
66415332511054714529556350281669837478222198859938922174081993117677084235591,1753970609929,1753970638467,1753970663132,1753970638525,1753970663132,,,53203
76560304222565410050974872241987883197266125464341445243972124949888029604741,1753970615015,1753970643108,1753970643152,,,,,28136
66196235841171095185210666066977479342280492844860986236907137541464005385856,1753970579821,1753970598068,1753970623878,1753970598126,1753970623878,,,44057
40986534644285928901444204395874586507676073372270911710064451350245576862776,1753970584890,1753970608450,1753970628137,1753970608517,1753970628137,,,43246
2646633337993951472137373591536882302077064121007429752136971914158480882233,1753970604749,1753970633441,1753970658126,1753970633519,1753970658126,,,53376
18558287050068716683774463913057505286186388228667030187700750487844263932117,1753970609887,1753970633747,1753970668511,1753970633896,1753970668511,,,58624
20716734679100529905831978061116292819500928221177276740371049952431252307351,1753970579812,1753970598452,1753970628523,1753970598639,1753970628523,,,48710
89065842637295904755374177285148067228141005096701714689347904886737858656208,1753970590265,1753970623439,1753970623494,,,,,33228
105377576397817508303231155382701414573670737632557172350121209016704419144704,1753970604731,1753970628468,1753970658126,1753970628523,1753970658126,,,53395
71777967305917981132170847094612916607429898329478926702185949490779620603850,1753970564233,1753970568417,1753970573082,1753970568635,1753970573082,,,8848
23616010857981710404979625391465851248017645578943675091728605748911853550625,1753970574662,1753970583061,1753970598586,1753970583109,1753970598586,,,23924
78859678719293272705288835937446966581828823004713027423470388651287635184141,1753970584879,1753970608456,1753970633896,1753970608504,1753970633896,,,49017
100539131697257469110119387177660912928110115896472120163621777706168978419001,1753970584976,1753970608848,1753970633141,1753970608982,1753970633141,,,48165
17357604090842639579638304989989927397118931815412290770914735779503050814207,1753970590245,1753970618094,1753970618131,,,,,27885
73457037527350298834368236946233549180716901852600937254683734453781467120883,1753970590185,1753970618444,1753970618493,,,,,28308
16647346350506069309137263792321899247612373483173724264087268295743278876493,1753970609912,1753970638467,1753970668863,1753970638525,1753970668863,,,58951
73520084804726320827501318056573301151946564753126432832008799383854205830347,1753970564258,1753970568441,1753970568639,,,,,4381
33282997343548876845755360641712899576031481827559999617339883001270225039753,1753970564240,1753970568441,1753970573431,1753970568639,1753970573431,,,9190
6112487182942025231213222542412661186701406099500641659543981625674055774532,1753970574672,1753970588709,1753970588847,,,,,14175
113039465436649207191784439596228826744711906986170883634255994125739222189077,1753970590221,1753970623433,1753970658515,1753970623500,1753970658515,,,68293
9350508633964749218839490936588198230083662692801310867674822818695489320193,1753970604728,1753970628468,1753970659567,1753970628523,1753970659567,,,54838
67323639184812026031532059144258771095325308672178481205388965842532742744142,1753970604839,1753970633097,1753970663870,1753970633141,1753970663870,,,59031
86192312672938551686355619520567273047536089033051337516732076585877898712186,1753970609903,1753970638847,1753970638974,,,,,29071
53831190937361071123163451384306020088322357155499632663308537497538192995047,1753970569363,1753970578408,1753970593487,1753970578462,1753970593487,,,24123
36225470254499231038683448144263457168463594525684858068651193407788370785773,1753970574708,1753970593717,1753970623500,1753970593854,1753970623500,,,48792
28727265024598833464233214943390484226712180895340023836614322473317539769833,1753970585095,1753970608103,1753970633507,1753970608143,1753970633507,,,48412
98221784058556889796171509742051260300032880099306630995460767059570721389080,1753970609880,1753970633097,1753970633141,,,,,23260
73823320631719174610921124890104774314248013642690254228456866181393646706063,1753970615111,1753970658448,1753970658514,,,,,43403
91397905439267012830746472245055136392714765850517506215135740595222290050841,1753970584888,1753970598068,1753970598126,,,,,13237
9099792603404343766446633892788898647562931935368902287976792169604712378188,1753970579822,1753970608450,1753970628137,1753970608517,1753970628137,,,48314
99481736972721847553132217379117358315015267219702165203508774702236596394843,1753970604821,1753970628094,1753970668511,1753970628137,1753970668511,,,63690
106875033820830356988981050307938756254478803636280475744107517992190434828002,1753970604817,1753970633747,1753970633896,,,,,29079
93297784457217742579122963102776744278810405090847678883569531540813653299497,1753970609969,1753970653446,1753970668141,1753970653523,1753970668141,,,58172
73167962471774632508150482493273802588700762246975038066505712085765673661034,1753970584888,1753970608450,1753970608517,,,,,23628
98132476487322696088942590098923546567856839824216313381994218665501305216868,1753970585090,1753970614078,1753970638144,1753970614411,1753970638144,,,53053
112638469916425808367572200388455638959582382629020836494639597855598414939854,1753970604847,1753970638446,1753970668528,1753970638516,1753970668528,,,63681
95068332139782565412467591174742202573316483563620191231864416587546914553706,1753970615438,1753970663446,1753970673082,1753970663512,1753970673082,,,57643
56720999552680910493497795107747734985880115870730013902579894364034949681249,1753970579753,1753970593402,1753970623878,1753970593487,1753970623878,,,44125
8835980347654386596709135604167097806528859787742034486087112895175098594399,1753970604798,1753970628468,1753970658126,1753970628523,1753970658126,,,53328
100678375442766398772479340454179800032197031150667760985088144514258985793331,1753970609916,1753970638847,1753970663132,1753970638974,1753970663132,,,53216
55915099075947959512550614575935827813526883372406979061230904081145300732060,1753970564239,1753970568917,1753970573082,1753970569121,1753970573082,,,8843
23356362221852389842091993523590777758851910814891395466038596517203335870407,1753970569472,1753970578051,1753970588847,1753970578098,1753970588847,,,19374
29625296922367645551979896245612928651234211569453786950085070865328596593839,1753970569361,1753970578393,1753970588453,1753970578450,1753970588453,,,19091
102764080332567049285869032179049570974181904826762993672975226236226297631161,1753970574659,1753970584042,1753970584368,,,,,9709
24975702913164745372886849334250337061064249108295270395776972833783692366020,1753970585037,1753970608103,1753970608143,,,,,23106
35731353775656913810195934365595832730605404915572373030061093840546907599923,1753970579834,1753970608450,1753970628137,1753970608517,1753970628137,,,48302
67681942654169237409812967769568953860740749058331511435994434003301935920849,1753970585083,1753970613441,1753970613507,,,,,28423
79994983439577131394678804564843147716754290296465133503708164586481954823200,1753970590246,1753970623748,1753970658126,1753970623878,1753970658126,,,67879
21966031981005771934177308072848872781284807948403149395351261971823694914506,1753970564256,1753970568917,1753970573448,1753970569121,1753970573448,,,9191
4071747382190995282304582324953344914909160531646499710069652302649841751740,1753970569523,1753970578408,1753970593487,1753970578462,1753970593487,,,23963
101301258901967577406546277123026334565082501106904891925609535110703393494316,1753970584987,1753970608456,1753970633896,1753970608504,1753970633896,,,48908
13117952628435766209171831703751759237674429966061808982826764147066672528984,1753970584986,1753970613438,1753970644825,1753970613518,1753970644825,,,59839
6571536962086869253601839720285350603655007160374960915710153905982005667160,1753970604762,1753970628468,1753970658126,1753970628523,1753970658126,,,53363
15388718016311728272792127728151339599888673499045982494944549703333986210060,1753970609888,1753970633097,1753970663870,1753970633141,1753970663870,,,53982
94991852459167506475088092010324615668311573195209352253765354858605435778117,1753970604821,1753970633442,1753970658126,1753970633507,1753970658126,,,53304
22859035060609099907816124116584569884653034288673199901453602844030233013157,1753970604825,1753970633747,1753970663132,1753970633896,1753970663132,,,58307
20527539791124628559534950650421372164160571077469820086307732767620970878653,1753970564287,1753970573038,1753970583512,1753970573082,1753970583512,,,19224
94279995356845916645136391721343247072010867490712342002565931385602499915549,1753970590177,1753970618740,1753970653143,1753970618883,1753970653143,,,62965
31184897956056669660273739946112666219229122574432274197415095784253706139583,1753970590262,1753970628444,1753970658126,1753970628541,1753970658126,,,67864
27676643178528626930790042428850762048327026428812423590567596996225012667522,1753970609971,1753970644110,1753970644825,,,,,34853
98963716096515523639239074583561748059831096402347204917905929037855881132949,1753970615437,1753970663446,1753970663512,,,,,48074
9392198095127817919911337936390890380880732311031718854299196881367028637744,1753970579838,1753970598068,1753970623494,1753970598126,1753970623494,,,43656
29497234210201922067548231636278167549938832823779918994391826627868008344905,1753970584920,1753970608456,1753970638516,1753970608504,1753970638516,,,53596
87814099861799234500039389924539188830416025916319048759817629510709358643675,1753970604733,1753970623096,1753970659567,1753970623135,1753970659567,,,54833
102108164989098829353799454877316310627221644382082238467042976996924766029385,1753970590212,1753970623433,1753970659567,1753970623500,1753970659567,,,69355
67213175056502083494664479890687151846256001479024973265695123300766303218544,1753970604779,1753970628468,1753970668511,1753970628523,1753970668511,,,63732
34868465297388166662188889428063697196505490939666080860686699565953302487177,1753970604820,1753970633747,1753970663494,1753970633896,1753970663494,,,58674
85360149141524284793512607948836160692207512551837406601832573280538202912404,1753970609962,1753970638467,1753970663132,1753970638525,1753970663132,,,53170
38379918128322725215520565487052137431930117319896353002480297748220413628354,1753970609931,1753970638847,1753970673528,1753970638974,1753970673528,,,63597
36561757346130672065481539726906153832404710318003146811884584348140960386037,1753970564214,1753970568917,1753970573431,1753970569121,1753970573431,,,9216
19046623678260144454605291877753262347953134688133163839524038166855396232992,1753970569426,1753970578408,1753970593854,1753970578462,1753970593854,,,24428
46558657414902716052679123216254623963032750191783218588692640868759094855813,1753970574655,1753970583061,1753970598639,1753970583109,1753970598639,,,23984
46130787609323285872497121224321016822947303647761417453552601825960995292781,1753970574674,1753970588409,1753970608143,1753970588453,1753970608143,,,33469
59336107556983725736373962141621278402673573404960709639676590006801438878978,1753970574697,1753970588401,1753970613129,1753970588473,1753970613129,,,38431
22623596433144212097252356797216185387270566117119269201659172171263520405633,1753970574706,1753970593402,1753970623878,1753970593487,1753970623878,,,49172
47916004070755143095265585486484156914915006653751925184543598248050622045923,1753970590234,1753970618094,1753970653519,1753970618131,1753970653519,,,63284
57852593113114066452048976486495328776462033694771252183699627426262225058569,1753970604807,1753970628094,1753970659567,1753970628137,1753970659567,,,54760
61020339094460625737496683458156775188554428589904163670685400496384244084910,1753970564202,1753970568441,1753970568639,,,,,4437
112242017688899906516572600870419280416431917009703652110534030184650319507842,1753970569477,1753970578051,1753970588473,1753970578098,1753970588473,,,18996
77537890811780134526763454316283592190543523779943305141827402608689519495051,1753970574709,1753970593417,1753970623500,1753970593482,1753970623500,,,48791
74913779014797453919516998543530083612021590363888445943179913122763424306619,1753970584988,1753970613438,1753970638144,1753970613518,1753970638144,,,53156
57184957220684590035571457947410263936851660429615261121104621260593425270108,1753970609883,1753970633747,1753970668511,1753970633896,1753970668511,,,58627
31553753250888132571033137134658904579703851945486316809288020145932181825612,1753970615146,1753970643108,1753970673528,1753970643152,1753970673528,,,58382
