TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
90757912215458209571146054133531515768403969458399059981439684744344735004230,1753968999236,1753969027478,1753969046414,1753969027518,1753969046414,,,47178
105791865290028936543779627864974199580206624004448118705879794225136921685864,1753968999240,1753969037770,1753969051658,1753969037945,1753969051658,,,52417
342155134949718675360264379612543999657238640073892079795639470382648044534,1753968999288,1753969038157,1753969062585,1753969038319,1753969062585,,,63297
25483006392680247369280288365501383653306049464764379418567224755222018017488,1753968947907,1753968952522,1753968952582,,,,,4675
75861165771228570283896256638583472550232563469700657700843591485957806961008,1753968963610,1753968976495,1753969002521,1753968976589,1753969002521,,,38910
102742278598687890593765439068477613725122893087238466077068449750446811786684,1753968988985,1753969006792,1753969007034,,,,,18048
26955075235964177293244094318312227519453866078562611000559198046261712847002,1753968999309,1753969047593,1753969057878,1753969047638,1753969057878,,,58569
15628076261276912584979486427226490549008507845623660552266949597387868161330,1753968999309,1753969047593,1753969057492,1753969047638,1753969057492,,,58182
10061739890789398785074574540671579511671560422773657943540132395505857527686,1753968953304,1753968962730,1753968962919,,,,,9614
102690670607224252117219994972719661579078543207200317796485894844917929782572,1753968953382,1753968962730,1753968977614,1753968962919,1753968977614,,,24231
45305655129881078304886043240495545814740780769217265184338483595516213712082,1753968958532,1753968972456,1753969002656,1753968972495,1753969002656,,,44124
6811703820222685257291308368444535664540662367115449465291659979104125995370,1753968963645,1753968977528,1753969001419,1753968977614,1753969001419,,,37774
54999522253990647232945556034781883699493316902342571028679945635423128209185,1753968963673,1753968982468,1753969012739,1753968982521,1753969012739,,,49065
101795432232699297985327883319207939184140197058383173618763693574517869480791,1753968963679,1753968992717,1753968992834,,,,,29154
77867122202621888692011442190388336176135569695989058336088997651621273678583,1753968973870,1753969002607,1753969042527,1753969002656,1753969042527,,,68656
13526194484146999905993133634478779252808331245946049871095366072811255055166,1753968973890,1753969008029,1753969036596,1753969008231,1753969036596,,,62705
99959085328466712792419804327298813079784400262814975847638735442533660591867,1753968953331,1753968962554,1753968962638,,,,,9306
34273850726057295296017391415922309193256498059157162501322744843617508988963,1753968963619,1753968977528,1753968977614,,,,,13994
62270129627071788584025697203218078760934973952972415417263925557404324696989,1753968989061,1753969011426,1753969047509,1753969011482,1753969047509,,,58447
18427292996001079097542515456061383733886718452099890773058642099605720683747,1753968988984,1753969017608,1753969047509,1753969017701,1753969047509,,,58524
115719753494878051096549087869399346508159620683777759471993617463171507979089,1753968999232,1753969027827,1753969051658,1753969027965,1753969051658,,,52426
8201812878534974109303174911271081222130618449322245140119418861647890252336,1753968999296,1753969038157,1753969051658,1753969038319,1753969051658,,,52362
20257993341526093849014526726512769452302844498663764162896861232512992087084,1753968963605,1753968977707,1753969008937,1753968977861,1753969008937,,,45332
49953958922335482524588304660956015001387152063713429851589337966069357515553,1753968968729,1753968993323,1753969016437,1753968993454,1753969016437,,,47707
60364242647523088026739606897595521951554668729984885493863058647665412512054,1753968968749,1753968997584,1753969027965,1753968997622,1753969027965,,,59216
48251957159376451698948640658734771989958405092342977852418473575997768638029,1753968968817,1753969002607,1753969002656,,,,,33839
9540927404703395035809584898697368545756821204154345948845317464334289589150,1753968973891,1753969002826,1753969002980,,,,,29089
109785330624243232722732133877551525415536873490140710961234305027484399054765,1753968994131,1753969022823,1753969022976,,,,,28845
112696804889539400970390966092791269052815612068899439120690841544297894951512,1753968999245,1753969037687,1753969051658,1753969037765,1753969051658,,,52413
49401028530051065496782908494895296778308928827101196523296210480342463491022,1753968953408,1753968967554,1753968983045,1753968967618,1753968983045,,,29637
47056262141671394656769381635948357309312450974441406428429543899350527245372,1753968958557,1753968972456,1753968972495,,,,,13937
29814252405185925270178837944716556067012368976649686914732645467779718783175,1753968968779,1753968992654,1753969022984,1753968992722,1753969022984,,,54204
63573675896659537035365735810700146842263867704825797050418298378134834543039,1753968968758,1753968992654,1753969022984,1753968992722,1753969022984,,,54225
8718790680897154306067260085983829046691534552630733009231913758239322475745,1753968968800,1753968997584,1753968997622,,,,,28821
56635416908565895779972453794963944569064222600928842445952905267450026618249,1753968989066,1753969017841,1753969018010,,,,,28944
103090213771545119179239918480618668624410323191002968982469956610091837886912,1753968989072,1753969022843,1753969022984,,,,,33911
108888303040493892492162173098653940168416744491855218216093665681946040159216,1753968994172,1753969027478,1753969046414,1753969027518,1753969046414,,,52242
107185090814030541585448985475413725123511899678040441096476937157441723884009,1753968948166,1753968952522,1753968952582,,,,,4416
40958190117490517669666394980597814368274316703236227059422792826874235612260,1753968958483,1753968967554,1753968993454,1753968967618,1753968993454,,,34971
77406655090611577300053259926752124789336430062082719912191330577114574734049,1753968953420,1753968967738,1753968981429,1753968967879,1753968981429,,,28008
4418716145034989861572385986298972990372262317031554646659345993538498580293,1753968958554,1753968972456,1753968972495,,,,,13940
113150578602862380499829813055849855047216709574321894339130172600293948439008,1753968963652,1753968976495,1753968976589,,,,,12937
37847489418710928201223507539649001962818303238246467058665367484321484484148,1753968963653,1753968982834,1753968983045,,,,,19392
17170164421912580226605808466257279011569923804532461017172189537430592315692,1753968989067,1753969017841,1753969018010,,,,,28943
71944283609359787505844210359297968068263991895199193192677275306385654082093,1753968994196,1753969021583,1753969047875,1753969021653,1753969047875,,,53678
3604428641590066245682828613250632649627010507478083522771356950977944164563,1753968948224,1753968957529,1753968966411,1753968957589,1753968966411,,,18186
68105904673257633340308809937693036640504610317133989368014770166205294244243,1753968958466,1753968967738,1753968992834,1753968967879,1753968992834,,,34367
45925279597871360012935058743743128771079515257257357763284894556643924141303,1753968963704,1753968981380,1753969008092,1753968981429,1753969008092,,,44388
35941213040844518887760341801093868695559911220484650810911504106777474589741,1753968989040,1753969011426,1753969042527,1753969011482,1753969042527,,,53486
55384309712666172259617635700070025746930424272282474425840945280392070986946,1753968989031,1753969017841,1753969041433,1753969018010,1753969041433,,,52402
50861535101088393367757988415927591538114918810677635049455522393916853392892,1753968999252,1753969026391,1753969057634,1753969026437,1753969057634,,,58382
16592909241043290172940925580087660567910518598084500741634695712526034519816,1753968994149,1753969027587,1753969053219,1753969027640,1753969053219,,,59069
17325138178309736179678301096944088648760165449505748246672330734182789354990,1753968999222,1753969037770,1753969051658,1753969037945,1753969051658,,,52435
48664197390798757729346618051707756386107588394418816988676890778256632796789,1753968953303,1753968957436,1753968967618,1753968957475,1753968967618,,,14315
31968198490595891976340056309482216440697294228728915521004026286291215370606,1753968958524,1753968972586,1753968997503,1753968972619,1753968997503,,,38979
101690942758057959545132953071873741151009063489082961257604943837941582246240,1753968968805,1753968997755,1753969021653,1753968997884,1753969021653,,,52847
107722159029048235226511534067936100924392830745153618951929086064198115746904,1753968994193,1753969021583,1753969047875,1753969021653,1753969047875,,,53681
24833411624104001585520610821437842057767908963444996625464616758934210291211,1753968999247,1753969042610,1753969042662,,,,,43415
97560146196910894204733017433464081185809738923119589550716973435681722224844,1753968948225,1753968957529,1753968967879,1753968957589,1753968967879,,,19653
48673753577070490671318500071220247693869287866757491737780624081596561870963,1753968973900,1753969002826,1753969047638,1753969002980,1753969047638,,,73737
26451455295535885605139644755427965497466262251972971326372808893434188436450,1753968989027,1753969012924,1753969041433,1753969013081,1753969041433,,,52406
104570621973883587537472423142133464440587777953764268951579809584121929145596,1753968989058,1753969022843,1753969052728,1753969022984,1753969052728,,,63669
39942362393950336857598485752617165642240817527435230004890346540253723724238,1753968953381,1753968963038,1753968963182,,,,,9801
115560519087551132844400641329521739323923027342637041608902214780372043563934,1753968958484,1753968967554,1753968967618,,,,,9133
31183935866348899831450562178115257494660718927489191311165495663486271367600,1753968968759,1753968993323,1753969017524,1753968993454,1753969017524,,,48764
88551980177795196822347264087595343702188783272135530971944835580074423711104,1753968958475,1753968967453,1753968981429,1753968967495,1753968981429,,,22953
54457406475499575857539784189350772297053131180761699867714346321398768830040,1753968953439,1753968967554,1753968981429,1753968967618,1753968981429,,,27989
83140052681921092770830118020452651447937193536688270367616870658840138977907,1753968963631,1753968976495,1753969008231,1753968976589,1753969008231,,,44599
106204684205526957062202254467271992654566495174090048239369829260859503666105,1753968973922,1753969007892,1753969008092,,,,,34169
93742258646641463118600233551862923409026946498392544856944621621978925419275,1753968999263,1753969038157,1753969038319,,,,,39055
30683473003125835195791161312342827414170135864138571480963437364997412856483,1753968948030,1753968952431,1753968956391,1753968952490,1753968956391,,,8361
100102823184377531214794659469127701598804238973987778935712344428567705028839,1753968953408,1753968963038,1753968963182,,,,,9774
80517439669124840448629858806158462628623421262967035741711400221546736610978,1753968968784,1753968991519,1753969017524,1753968991590,1753969017524,,,48739
94085284137357717276904453645984536526658107611732900710192774311797023848793,1753968999248,1753969026391,1753969053219,1753969026437,1753969053219,,,53970
108620273837923761959404763473067548016877330060178379163903381105944975543828,1753968953314,1753968962730,1753968971407,1753968962919,1753968971407,,,18093
113724012521056270617189528962282397592934740077591030457256426221140559826783,1753968953413,1753968967554,1753968967618,,,,,14204
17003246979979068908558587040114115270172581410869018658846857139931942842001,1753968953436,1753968967554,1753968983045,1753968967618,1753968983045,,,29609
81715674555752754929916095091860132678514305284594197874036546945671162417482,1753968958535,1753968971370,1753968997503,1753968971407,1753968997503,,,38967
95906931783769199243448856235183141418251123274044185380387939891775544879999,1753968973858,1753968996371,1753969023811,1753968996407,1753969023811,,,49953
94549252234307706510381947830629324725473505158695679853173511219215898338348,1753968973898,1753969001377,1753969037765,1753969001419,1753969037765,,,63867
14264068427355259368053147206892965000462413435727447674873616945740690163093,1753968973898,1753969002478,1753969036596,1753969002521,1753969036596,,,62697
55689936550354667752106562339381158144056077436807549398105279136467563233731,1753968948175,1753968952431,1753968957767,1753968952490,1753968957767,,,9591
17477120126221313795979926281998875141022093909370875073440593018799831374974,1753968947943,1753968952649,1753968957475,1753968952754,1753968957475,,,9532
17252372322813826793426678363393382875592729219053985418182528188828289067873,1753968948239,1753968956346,1753968962638,1753968956391,1753968962638,,,14398
62197713019574947311309164081731235028924983483755337623578930979388541455414,1753968953331,1753968961550,1753968972861,1753968961642,1753968972861,,,19530
48547039722112101985249109922053612590583046846103617941723809545604539343308,1753968953393,1753968963038,1753968963182,,,,,9789
78666214546120812254913149794098696009609006876203774028395645650843113640718,1753968968785,1753968991519,1753968991590,,,,,22804
25144133121926188941642056372764538058210466880889781866199057895459387864360,1753968968747,1753968992654,1753969022984,1753968992722,1753969022984,,,54236
13069084524579512203960919336068923489526874237852286954117614697129885524193,1753968988989,1753969006792,1753969047638,1753969007034,1753969047638,,,58649
34539746463334532396686747229337170631475320782951105669007003603420892297759,1753968963660,1753968976495,1753969002521,1753968976589,1753969002521,,,38860
113406772776012546412781506110122966861423453439576968333322653577365620095299,1753968963605,1753968977707,1753968977861,,,,,14255
111928175589567092295942687703893507453954678466438572942171434169412508760033,1753968968790,1753968997755,1753969037945,1753968997884,1753969037945,,,69154
18651894745360669479252655296501972957328409607543239453811738352001342215719,1753968973941,1753969007892,1753969042953,1753969008092,1753969042953,,,69011
42349144234223097114735033885542148285081156850491393882222135602553244659772,1753968989003,1753969012507,1753969047875,1753969012563,1753969047875,,,58871
8792131861762717777300283219714960028548687865206894425148900910474983780951,1753968999263,1753969038157,1753969057492,1753969038319,1753969057492,,,58228
13293503709757207726663952027600586796456732802057290414056190893902127848395,1753968999309,1753969042483,1753969062585,1753969042527,1753969062585,,,63276
113247215473423523553886099963904606171965610613501519745494791302376061961096,1753968968797,1753968991519,1753969017701,1753968991590,1753969017701,,,48904
90040444408946567706801212402295955004982589948949341408074223298830100320636,1753968968766,1753968997584,1753969021653,1753968997622,1753969021653,,,52886
47368907244836656711013360015287422112854367443203467838939789108473002881965,1753968989026,1753969017608,1753969047509,1753969017701,1753969047509,,,58483
39194138532934211991242295216490779722779830589439360629656491528508878648745,1753968999220,1753969037770,1753969037945,,,,,38724
11287291708116960008877284225920379083818674435857487975117965794205239106096,1753968958534,1753968972456,1753969002656,1753968972495,1753969002656,,,44122
53129161455732910534570175680263535971981919283159484494595695084977782795722,1753968968728,1753968981380,1753968981429,,,,,12700
24182523873968411456001635650750055399712651867158657595024321909900717036959,1753968988971,1753969006792,1753969042527,1753969007034,1753969042527,,,53556
11213701345269224884948403270981354219543646204721931293636419443277938116786,1753968999265,1753969038157,1753969057492,1753969038319,1753969057492,,,58226
44146698624388988412164875040354330647724364594360915469363242373727207033660,1753968999291,1753969042610,1753969057878,1753969042662,1753969057878,,,58587
22905138888830596718391076959918823202617805013646993141968477332934600411192,1753968948263,1753968957710,1753968966411,1753968957767,1753968966411,,,18148
14750890818880554460877003056002230853670064559499447560046868525202044417146,1753968958525,1753968972456,1753968991590,1753968972495,1753968991590,,,33064
2974549549008546910928753845816022603441786826123799239430059018065798623520,1753968963615,1753968977528,1753968977614,,,,,13998
53850433144744127221163282338233367559813501918554377626438340297525074133028,1753968963673,1753968982468,1753968982521,,,,,18848
73887099063113317863475540459429634897925920830144294958673909068974934319233,1753968968789,1753968997584,1753969027518,1753968997622,1753969027518,,,58728
44491706535152888517394075069761002252216544627651792984990321974583021694618,1753968968814,1753968997755,1753969037945,1753968997884,1753969037945,,,69130
103768041307764660187884171455076856809625276387504720175682995891429060244330,1753968973937,1753969001377,1753969038319,1753969001419,1753969038319,,,64381
42284100526318634004331864960946092353142032946063299355376058661889403992547,1753968988974,1753969012924,1753969047509,1753969013081,1753969047509,,,58535
63771824670866213058467383489188764958526336582064023596279809158517676769079,1753968953397,1753968961550,1753968972619,1753968961642,1753968972619,,,19221
13727894196555469166209071324002065583950607440661015977624570689501408167587,1753968958512,1753968972742,1753968997503,1753968972861,1753968997503,,,38990
19728284120129461098217816870602473901290964499729509115950508395630319636528,1753968963679,1753968982468,1753969012739,1753968982521,1753969012739,,,49059
36651665434483300459304683801323990669682433686582865000052517002673503228151,1753968968816,1753968997462,1753969027965,1753968997503,1753969027965,,,59149
45562775269962033254918553441486324830474401980212425030835527814624509242147,1753968973889,1753969008029,1753969036596,1753969008231,1753969036596,,,62706
18895036234521198042865040045559391583295137859053536637256541087005638152762,1753968999223,1753969027478,1753969057634,1753969027518,1753969057634,,,58411
58666316850583806280598129685588710484326450964402175745097095146492317852037,1753968999267,1753969042610,1753969057492,1753969042662,1753969057492,,,58225
7041847699599512388840002872945241155141094589860510593870605324182830709522,1753968948263,1753968956346,1753968963182,1753968956391,1753968963182,,,14919
90430482729980654144008863672149410093411707611197342384746321244329014618438,1753968988986,1753969017608,1753969047875,1753969017701,1753969047875,,,58888
23329319791139326513706616398418414608356246498061952152433385730969898743536,1753968999288,1753969038157,1753969057492,1753969038319,1753969057492,,,58203
25359165016363645741667703140857547967255971932574287654584033220422127918786,1753968953375,1753968962554,1753968977861,1753968962638,1753968977861,,,24485
36813309496710231352280320110013675801844281286115887440406003125041450596596,1753968963695,1753968992717,1753968992834,,,,,29139
6277797088529672481334232868327337876168107865069134712430986266703192518211,1753968973941,1753969001377,1753969038319,1753969001419,1753969038319,,,64377
371941451824199794662330534870936385855252752946328496600023368595703089836,1753968947903,1753968952522,1753968957767,1753968952582,1753968957767,,,9864
14463831464980884310150644278818033329040646225207696869020484519415953761427,1753968953361,1753968962554,1753968962638,,,,,9276
41921034860566622475303516478724665613284287659509620249256545669097858172579,1753968958501,1753968967453,1753968981429,1753968967495,1753968981429,,,22927
104283228059592903059477661849938304668705168212058319284115968882246140432899,1753968953429,1753968967554,1753968983045,1753968967618,1753968983045,,,29615
74100851664580523988795000334893240880680245630820110738016554363324807658573,1753968968749,1753968992654,1753969018010,1753968992722,1753969018010,,,49261
46101375569161287128596077493353807084401450008398268243290636588691507805006,1753968968801,1753968997462,1753969027965,1753968997503,1753969027965,,,59164
67291658406192303372144101035334375564266865142644266197197950199575090901599,1753968994113,1753969023663,1753969052728,1753969023811,1753969052728,,,58614
54071795105103620005594014514290165180438004007258274247255134104221491304160,1753968994179,1753969037770,1753969037945,,,,,43765
52818816359920036422711440437175028058257666876821168931319563700459598360906,1753968953406,1753968963038,1753968963182,,,,,9776
105026455433441412642653175978802173940437205931923075437714480874084686541219,1753968973921,1753969008713,1753969047638,1753969008937,1753969047638,,,73717
38349491474627537016135548583596756251680812602161746497969541977706566075607,1753968973927,1753969008713,1753969041433,1753969008937,1753969041433,,,67506
38563201096658884080872412453686301553933723248160937624916124227032351190996,1753968989008,1753969012924,1753969047509,1753969013081,1753969047509,,,58501
102825964895176331705367416906867183605919777431244771138873849214936402583609,1753968999229,1753969037770,1753969057878,1753969037945,1753969057878,,,58648
23890404489249341239143683367838531643908295759885248033595978959388219851114,1753968999270,1753969042610,1753969057492,1753969042662,1753969057492,,,58221
88270485388938333548270473070916214431405050800522945018408275339775873120648,1753968988977,1753969006792,1753969042953,1753969007034,1753969042953,,,53975
97686843282821426248732747679337360609803142134927534035039923246909904448784,1753968947982,1753968951334,1753968951386,,,,,3404
101680981907874537294311392310821626640170457802395513919626663857381272323722,1753968953308,1753968962730,1753968962919,,,,,9610
14388759299688650316132928402743691788167640373549676841198873051262572259033,1753968958528,1753968972456,1753968997622,1753968972495,1753968997622,,,39093
100198629309447947925334629846442828272299367161768768287276842130143668795818,1753968963680,1753968981380,1753969008092,1753968981429,1753969008092,,,44412
66485956785208099421094538761318072527559348579384107950014232221644072527932,1753968968777,1753968997584,1753969021653,1753968997622,1753969021653,,,52875
80067696817071040420267837639780998300377241440409519315029987332105997421959,1753968973921,1753969001377,1753969037765,1753969001419,1753969037765,,,63843
33567603463779548891108367140370730311697441195650357092956952044815875311690,1753968973938,1753969001377,1753969037765,1753969001419,1753969037765,,,63826
7915051235733831553391389672922197958430196144136714610893650588293820721465,1753968958480,1753968967453,1753968967495,,,,,9015
111553554201276879458358415762974619386448998800588596875469126636011171648664,1753968958475,1753968967738,1753968981429,1753968967879,1753968981429,,,22953
91356191025363295260662003849259214260962799947618714600555480750128014165970,1753968968741,1753968991519,1753968991590,,,,,22849
14299136512388184162103740064604862632473363928011061729771468485473043729820,1753968989008,1753969012507,1753969012563,,,,,23555
81912466401025322532030867271005240120863635487845533392901817710995714981620,1753968988989,1753969012924,1753969047509,1753969013081,1753969047509,,,58519
54090136941786261675097320445483516163365288481021804821540830903415466607601,1753968989013,1753969012924,1753969041433,1753969013081,1753969041433,,,52420
42341969481020528156149352238595646995185037200826777134043601518363178004759,1753968994146,1753969016388,1753969047509,1753969016437,1753969047509,,,53362
11628144557605562970826526819063788515531113150878403806092248410752330173803,1753968994150,1753969016388,1753969052879,1753969016437,1753969052879,,,58729
39657165211045736026643394201850053837366552043204877451986044078587485966005,1753968948262,1753968957436,1753968967618,1753968957475,1753968967618,,,19355
75918929530174123504241548207869218828594800693977609527603978358303818318273,1753968968820,1753968997462,1753969021653,1753968997503,1753969021653,,,52832
47957616901255750919081388069442506379011032817067539219648270788585572559556,1753968973885,1753969002478,1753969038319,1753969002521,1753969038319,,,64433
92775112786067660165144962443866017135961888576875391632024726608163167525979,1753968994139,1753969027587,1753969052728,1753969027640,1753969052728,,,58588
18857736726849631092647267829960980798031727321256030446103703676783812039573,1753968999265,1753969038157,1753969057492,1753969038319,1753969057492,,,58226
46520748304870804399346650964933568391370432805570420271480366936375510229961,1753968953356,1753968962554,1753968962638,,,,,9281
6626312633525757940787213015620442428517769012672980658659158729892369984556,1753968963618,1753968978051,1753969007034,1753968978324,1753969007034,,,43416
6483635104425692705299274309886284724553438047124330044853295673727233113650,1753968968745,1753968991519,1753968991590,,,,,22844
99488412637537122562206519536601532925686058451398879224438632410687276599931,1753968973891,1753969008029,1753969008231,,,,,34340
49826598739760732616124037663310057445140587152464876117401356384066898434151,1753968989042,1753969011426,1753969042527,1753969011482,1753969042527,,,53485
83780380896536391926925875722438255584730294249034280561222178922101784662627,1753968988992,1753969017608,1753969047509,1753969017701,1753969047509,,,58516
88190880335559723543956741442965930192285544780366056236981197442428920639972,1753968994146,1753969022823,1753969022976,,,,,28830
112392003577188593018992785514209004406087149597425416989800696840070810401398,1753968994123,1753969022823,1753969057634,1753969022976,1753969057634,,,63510
113195677316961366351642678680105080016580462838660584530897222619449626114996,1753968953415,1753968961550,1753968972619,1753968961642,1753968972619,,,19203
48243403267059240366533045429219084470780030591212743267641109613557644323394,1753968963666,1753968982834,1753969012563,1753968983045,1753969012563,,,48897
58643353336831550140855467012789115842349012756134207688985411662963840115030,1753968968818,1753969002607,1753969002656,,,,,33838
74917438736423011218172774543241528683785849753100720324314300690906778153964,1753968994156,1753969023663,1753969052728,1753969023811,1753969052728,,,58571
21687986875579431612980543913330752769175728972940349879410117288745235019476,1753968999242,1753969027478,1753969053219,1753969027518,1753969053219,,,53976
103442412266476508475312502705441587009783465854439008783101482629196780367540,1753968999231,1753969037770,1753969057492,1753969037945,1753969057492,,,58260
38987552174135284334509084762268391828608409881424010992247279275414850643706,1753968948014,1753968952431,1753968957589,1753968952490,1753968957589,,,9575
34141302013891862221732579615434280624559440262223848667462756458492710262893,1753968948229,1753968957436,1753968967879,1753968957475,1753968967879,,,19649
63218305310732213721620111751859271448708951587904544741759605023583701264303,1753968958473,1753968967453,1753968967495,,,,,9022
45925040711137359588027529171027719784088693366328573322435822071371983054808,1753968968801,1753968997462,1753969021653,1753968997503,1753969021653,,,52851
54008866680589393086667543126283520861346296970334150920796208034708896821399,1753968948050,1753968952431,1753968957767,1753968952490,1753968957767,,,9716
43584251650518905415656967081449258046825349200385741447132766777460239926077,1753968948182,1753968952522,1753968957475,1753968952582,1753968957475,,,9293
11837275436570790189445532052077032066749245569086623968188106321100746232283,1753968947972,1753968952649,1753968957589,1753968952754,1753968957589,,,9616
20067666346365990255154435707725967805029779301228509709725506705115309791953,1753968953352,1753968962730,1753968977614,1753968962919,1753968977614,,,24261
111399626281625579158020682626835556079434411570260993346686291602538419739549,1753968958490,1753968972586,1753968972619,,,,,14128
42509517973464594638181664110173349188754302249594821577354408604156803592384,1753968994145,1753969016388,1753969047509,1753969016437,1753969047509,,,53364
26028191152993401067395870548405406571697692181378650510848149640768992296698,1753968994133,1753969027587,1753969027640,,,,,33506
49111288726274896817522599425631749609672728512298637484808717379098109113341,1753968999298,1753969042824,1753969051658,1753969042953,1753969051658,,,52359
91519464637416580468408729656997739917860095757523875514742033900477907948273,1753968947927,1753968951334,1753968957475,1753968951386,1753968957475,,,9548
50321612377633743303009280028392792820972394363204071016604815373438015362403,1753968953384,1753968961550,1753968972495,1753968961642,1753968972495,,,19110
29328588305149854432783204777826852613521070274511982959556209551246793562216,1753968953383,1753968962730,1753968978324,1753968962919,1753968978324,,,24940
29856076559522216603014252687277764196715785219041788245738662057955267328119,1753968963657,1753968982595,1753969013081,1753968982658,1753969013081,,,49423
13092038922894901321765903109305802057590484338586129923339843103541132662317,1753968989064,1753969016388,1753969047875,1753969016437,1753969047875,,,58810
26680614981042810155404863974876086916677800017358879432446736373101658451286,1753968994113,1753969022823,1753969047875,1753969022976,1753969047875,,,53761
80930887073777752762963361638364776706147145984823953832920130363188141270598,1753968948256,1753968957529,1753968966411,1753968957589,1753968966411,,,18154
14679094212742243718214536430673494681326553167874128206409710698044740569338,1753968953426,1753968967554,1753968983045,1753968967618,1753968983045,,,29619
57680422700588896399355640146867722950022643407805353813462271795401673838302,1753968958517,1753968972456,1753968997884,1753968972495,1753968997884,,,39367
26967622260202383321139301278826612569764468787319931343917060953749234743512,1753968963701,1753968992717,1753968992834,,,,,29133
64053874495878201018009608515262559208783690791452244177614694987396550266139,1753968973866,1753968996371,1753968996407,,,,,22540
4185096123550513150823182982251589197351243664303954389998786573581018604270,1753968989015,1753969017608,1753969047509,1753969017701,1753969047509,,,58493
9975489182637228280341203854722112381092235378331814401059571587810699823427,1753968958479,1753968966368,1753968966411,,,,,7931
78189199850900921451714513920640597884650289550326571911138178600309016155114,1753968973855,1753968996371,1753968996407,,,,,22551
91212614415824212529277133262027926162384206696454815648952316144143268032090,1753968973947,1753969008713,1753969008937,,,,,34990
30346840457578540355930349077174477993597244240075936417078964071596857143285,1753968973934,1753969012658,1753969041433,1753969012739,1753969041433,,,67499
101059342028141212999996761872069147826608874442049295825640024572076315170180,1753968999241,1753969027478,1753969027518,,,,,28277
62901430860972277847930089218804747920972988655501951054617105737065919046100,1753968948186,1753968951334,1753968957475,1753968951386,1753968957475,,,9289
34337988388092791738729678842327430255095982389865081305164598031202655446950,1753968958469,1753968967453,1753968983045,1753968967495,1753968983045,,,24575
52236984950539884333883030909397223024272101335983346072442932947920526819663,1753968958530,1753968972742,1753968996407,1753968972861,1753968996407,,,37876
25621532987969419373732457123221201896592745664075408289214293487245154343158,1753968963613,1753968977528,1753969008231,1753968977614,1753969008231,,,44617
91321461964359742701336378114112987277536423639003337914376321801134433860036,1753968963698,1753968982468,1753968982521,,,,,18823
10777480133686281822518344633471161562501465364918468529269741665148251748000,1753968968725,1753968992654,1753968992722,,,,,23996
68352495827449553015966917577437384358260102043849583302393852988509766538781,1753968968771,1753968997584,1753969027965,1753968997622,1753969027965,,,59194
12192998998518152378382054557963470236523554314998794682547031791315231715946,1753968988999,1753969011426,1753969042953,1753969011482,1753969042953,,,53953
106117004291910209120767077469247583855322479511855612750702401858162878282558,1753968953429,1753968967453,1753968992834,1753968967495,1753968992834,,,39405
105837664081537252605126619920530881439912798565395512357819338139348252371681,1753968958477,1753968967554,1753968983045,1753968967618,1753968983045,,,24568
35871779303428845348652944749197460818765134530898968040725298141494126341969,1753968963609,1753968976495,1753968976589,,,,,12980
74499529663646833397301409156063164695907654425093849692742079036821718656325,1753968968787,1753968991519,1753969018010,1753968991590,1753969018010,,,49223
30514185809289153818331572305319457984980135397205192050933036020460105597460,1753968968790,1753968997584,1753969021653,1753968997622,1753969021653,,,52862
32922760544624378101979078550672719138438996402522320872659999975874169747529,1753968994156,1753969022823,1753969046414,1753969022976,1753969046414,,,52258
51340620251273205055746866879262795201164768186325867505826095824114391048880,1753968994160,1753969022823,1753969057634,1753969022976,1753969057634,,,63473
92077652027411990294794827878476720872796123534913832467778504914449714890753,1753968994115,1753969023663,1753969052728,1753969023811,1753969052728,,,58613
102843625348919845179656355326904801407360096973256587069930124711259956315365,1753968948193,1753968952431,1753968952490,,,,,4296
94333511349456286305829395302088980127325215242566778392235853623306015135478,1753968958472,1753968967554,1753968982521,1753968967618,1753968982521,,,24049
32941315507988471735891311903654749718367533381235171600451347141072443895423,1753968958529,1753968972742,1753969002656,1753968972861,1753969002656,,,44127
49070038589234859163554399937831558092824889768650875349246827087707174786386,1753968958537,1753968972742,1753969002656,1753968972861,1753969002656,,,44119
6093335263749986995939725801680610183757478346307609084102088127668461333148,1753968988979,1753969012507,1753969012563,,,,,23584
37569424445784311109054548649368088592077566666609282683520401224283050490780,1753968999256,1753969037687,1753969037765,,,,,38508
2056675941315937812441303952987989963876918060435090511575107536736586869515,1753968958505,1753968967738,1753968981429,1753968967879,1753968981429,,,22923
104646348100494167098993009969069629777780034379644350628070324165395806625636,1753968968795,1753968997584,1753968997622,,,,,28827
86787510230611556142894125710493221539981031412129961610611776607986025520351,1753968989030,1753969012924,1753969052879,1753969013081,1753969052879,,,63849
80184328607511999693404378832495916583710502246731715713524468747392592221442,1753968994139,1753969016388,1753969047875,1753969016437,1753969047875,,,53735
10976327217689417336081843567598604863366066275947436582736724979131124142082,1753968994195,1753969027478,1753969057634,1753969027518,1753969057634,,,63438
25965353138457495416133627850688195103325965922707405382974610585558284763258,1753968999320,1753969036509,1753969057492,1753969036596,1753969057492,,,58171
81103009521229714773410361909718405568773798240812831111133042540403574958850,1753968948262,1753968957529,1753968967495,1753968957589,1753968967495,,,19232
